python_version,pyscf_version,basis_set_exchange_version,numpy_version,scipy_version,basis_name,basis_normalized_sha256,nuclear_model,light_speed_au,conv_tol,max_cycle,threads,gaunt,breit,method,energy_hartree,homo_hartree,converged,matrix_dimension,overlap_condition_number,seconds,pyscf_object,mo_energy_shape,mo_occ_shape,orbital_representation,occupation_semantics,spinor_degeneracy_recording,positive_energy_selection,mo_index,spin_channel,orbital_energy_hartree,occupation,reported_multiplicity
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,8,,-62.81704349635163,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,9,,-62.81704349634739,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,10,,-11.219994230226648,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,11,,-11.219994230207451,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,12,,-8.63407117593178,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,13,,-8.634071175908845,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,14,,-8.3036449829438,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,15,,-8.303644982940686,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,16,,-8.303644982940115,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,17,,-8.303644982934143,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,18,,-3.7902378327506283,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,19,,-3.790237832746037,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,20,,-3.7902378327414823,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,21,,-3.790237832738749,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,22,,-3.7191611204004302,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,23,,-3.719161120398785,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,24,,-3.7191611203968975,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,25,,-3.7191611203966324,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,26,,-3.7191611203960635,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,27,,-3.7191611203933217,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,28,,-1.1873860532043194,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,29,,-1.187386053191694,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,30,,-0.5429762983964882,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,31,,-0.5429762983661597,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,32,,-0.51364760718303,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,33,,-0.5136476071546225,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,34,,-0.5136476071339702,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4050834439577,-0.5136476071300062,True,362,467810.293771566,117.95425658300519,pyscf.x2c.x2c.UHF,[362],[362],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,35,,-0.5136476071300062,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,362,,-529.6951418430963,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,363,,-529.6951418430781,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,364,,-72.08084273007833,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,365,,-72.08084273000199,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,366,,-64.87471210125534,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,367,,-64.87471210124113,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,368,,-62.879103212682715,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,369,,-62.87910321266998,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,370,,-62.87910321266747,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,371,,-62.87910321265935,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,372,,-11.224622158040326,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v4z,f5f303087837bbd3228109298997abcf8a3f9c619a36aea6b1735d1a9df0f5b5,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8844738745192,-0.5143414894493228,True,724,165969000703.32846,556.8428098749864,pyscf.scf.dhf.DHF,[724],[724],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,373,,-11.224622158013258,1.0,1
