python_version,pyscf_version,basis_set_exchange_version,numpy_version,scipy_version,basis_name,basis_normalized_sha256,nuclear_model,light_speed_au,conv_tol,max_cycle,threads,gaunt,breit,method,energy_hartree,homo_hartree,converged,matrix_dimension,overlap_condition_number,seconds,pyscf_object,mo_energy_shape,mo_occ_shape,orbital_representation,occupation_semantics,spinor_degeneracy_recording,positive_energy_selection,mo_index,spin_channel,orbital_energy_hartree,occupation,reported_multiplicity
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,8,,-62.816893010506455,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,9,,-62.8168930104999,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,10,,-11.219828342280827,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,11,,-11.219828342223273,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,12,,-8.633881826866814,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,13,,-8.633881826865958,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,14,,-8.303475208736979,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,15,,-8.303475208735264,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,16,,-8.303475208732147,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,17,,-8.303475208716485,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,18,,-3.790051189730333,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,19,,-3.790051189723732,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,20,,-3.79005118970196,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,21,,-3.79005118966847,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,22,,-3.7189825059733863,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,23,,-3.7189825059667774,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,24,,-3.7189825059627672,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,25,,-3.7189825059626056,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,26,,-3.7189825059584267,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,27,,-3.718982505950076,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,28,,-1.1872439416623797,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,29,,-1.1872439416501097,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,30,,-0.5428130534248613,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,31,,-0.5428130533917662,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,32,,-0.5135179676965604,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,33,,-0.5135179676249385,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,34,,-0.5135179676180064,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,X2C1e-HF,-2788.4041527247614,-0.513517967594964,True,256,33494.64180234907,38.27988495898899,pyscf.x2c.x2c.UHF,[256],[256],two-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,All mo_occ entries greater than 1e-8; the X2C MO array contains only the electronic branch.,35,,-0.513517967594964,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,256,,-529.6949583623441,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,257,,-529.6949583621672,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,258,,-72.08069922417127,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,259,,-72.08069922412218,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,260,,-64.87446674219989,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,261,,-64.87446674217759,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,262,,-62.87895464785556,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,263,,-62.87895464782677,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,264,,-62.87895464782635,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,265,,-62.878954647804456,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,266,,-11.22445828599444,1.0,1
3.14.7,2.11.0,0.12,2.5.2,1.18.1,dyall-v3z,8f33f8c9289dc77f54a97d4278cd106b419ed300e3dc065e0a87e886a71c8c43,point,137.03599967994,1e-11,200,1,False,False,4c-DC-HF,-2788.8835441550455,-0.5142124401424221,True,512,11349864190.257856,169.1039493749995,pyscf.scf.dhf.DHF,[512],[512],four-component spinor,Each entry is one actual PySCF spinor MO and its stored mo_occ value; no occupation is multiplied by a degeneracy.,Kramers partners remain separate PySCF mo_energy/mo_occ entries; every reported entry has multiplicity 1 and no pair is collapsed.,Occupied entries from the PySCF positive-energy solution half: mo_index >= len(mo_energy) // 2 and mo_occ > 1e-8.,267,,-11.224458285936498,1.0,1
